id,is_iceberg
c0a87a44,0.85840195
aa07ea34,0.8629591
ed7b77f3,0.8617484
ccb10918,0.7668174
aba1f2cc,0.8780884
0c4b7ce6,0.87725204
26a29fae,0.8770355
6a1a9b91,0.8700781
fda0d9b3,0.79450434
2f7da2f9,0.87005687
948317c5,0.8719277
df315de0,0.88365465
51762e5e,0.82582825
9be1f9d4,0.8273073
b20f16ca,0.8473713
24f677ab,0.8148894
19d36f67,0.92388797
db098e36,0.83810985
3ab323b5,0.8926687
db204654,0.84588236
f0b7c362,0.7956772
9c36083a,0.8797337
00247e48,0.9084732
99064331,0.8485387
fb023b97,0.85706615
834a13a2,0.9034927
b4fb7c3b,0.799161
cccc91e5,0.8723836
e777f5c4,0.891302
8a367850,0.8718454
01aee49b,0.8749783
09a3f3cb,0.8557154
b7837a99,0.89257765
0e5c18fe,0.87536
433d92a6,0.9044539
d8c1c90e,0.852255
5cf350ea,0.8462808
9e6adfeb,0.8768831
398c373b,0.86739767
8e1cb96b,0.90202296
c0ab7de5,0.8711665
b7519f43,0.870182
54d7929f,0.91840875
222a4407,0.8500426
4cd8d439,0.86872756
ac31d9e4,0.8141765
0c51475f,0.82100517
926b4b5d,0.85672945
3072aeb4,0.8823521
5508aabc,0.8645358
7ff080c1,0.8805892
c8137158,0.8682815
73f4c54a,0.77765673
0ab19c8d,0.85203135
57c090c7,0.8699531
b3f4d7c8,0.88775253
d4a81cf9,0.8296658
497c4ff8,0.87513983
8949311b,0.87996197
d4f17d1d,0.80366224
cbd015d6,0.8826743
4ff7d773,0.79048246
5950d2f6,0.8468714
f0b4c564,0.8786929
4727e088,0.8377744
2c9b195c,0.84546095
04c441b0,0.8694644
9f1e2246,0.8641435
3bf56119,0.89311856
385033f6,0.82685053
1e14e9eb,0.8493441
4ec14d05,0.8061437
d16ffa50,0.8602446
6f2147d7,0.88951993
13540275,0.89841014
280aaa6c,0.88576096
63d6fcf6,0.8283658
e1130afc,0.8476821
8915b349,0.84659547
02cb6179,0.8832368
816084ef,0.82447064
e83e27ef,0.82027924
9928b6cb,0.87985086
398c44d5,0.87861323
4e9944c8,0.8039153
ade738c7,0.916233
df106f1f,0.8610294
707c42f2,0.90647006
c7d6c968,0.8340807
2f62a2d3,0.88640356
58a62136,0.79115987
8e16308d,0.87460876
10d97d10,0.8407396
862a2dd5,0.8492166
45d7cd09,0.8244453
daef67d6,0.8887506
40b9f916,0.8666955
c17dc729,0.8098953
d008e04f,0.8983947
a5a6fe15,0.8331227
e9ce7834,0.8683788
518a5aeb,0.8841645
fd6e49ab,0.8799734
35ef2d54,0.87310946
be1f3e73,0.88235646
013825b7,0.8456171
c48b752b,0.7634286
a0f39ace,0.83397985
800aff52,0.83334184
e0eb259a,0.81133723
404bdcc5,0.8697635
9be770cc,0.8762052
e002bdfa,0.8568801
511f8764,0.8163431
d41e40d8,0.85661197
ff846aa6,0.85213536
c261a419,0.86701757
c3358fec,0.85389996
62972972,0.8414584
3f15e6a3,0.7622915
f239dd72,0.86343706
e9d815ef,0.84308517
568085b5,0.9056575
80708782,0.9031342
a578b01b,0.88671553
04b81012,0.8282655
3fbd3a3e,0.8618516
536bc047,0.8870439
6905e82d,0.8671554
352b0ab0,0.8574596
205506f4,0.8486761
b4075da1,0.85606813
0132c59d,0.8290684
5c471255,0.90260947
b9ee0383,0.88922936
aee38fe1,0.8573512
93eda776,0.87030953
d65ee363,0.8591171
7e6785d9,0.8966772
c006cf82,0.8814991
197f9050,0.8754806
efce51fc,0.877243
d8dd1b33,0.8626294
ca5bae71,0.8413707
66eba58c,0.8819495
e080fee1,0.87901086
9626a2b5,0.86597806
c0298b7d,0.8746935
80f17a8d,0.85852873
fefe71e5,0.8312795
92a45990,0.8892719
8e922071,0.86599344
d5952199,0.88912773
3c56cf59,0.85643464
5b677f30,0.89142853
70986e85,0.83992827
ee110bda,0.8682709
e7b4d317,0.86994904
f59f29f5,0.83540654
3d1e179e,0.83097565
4e9c76d9,0.81576115
5b5d407e,0.91827506
bb4d8184,0.8528365
5f5ad493,0.8611037
a304ae2e,0.92647463
ac337f79,0.8683505
e00e495a,0.83201665
71477bcf,0.85343367
22ed2916,0.81026065
05fdb1ce,0.9024207
4c5e56dd,0.8817299
fab2df1f,0.87024295
afe6a1d1,0.83117515
fa03ba13,0.8584156
663dd2bf,0.8204098
5d3aa488,0.89077055
11d63814,0.8515605
11ac5623,0.8565261
dd28b028,0.8901287
bf244975,0.8645917
6a2fe659,0.74455464
bd689e7a,0.83620316
a7b21484,0.8296484
06626706,0.82968587
2fcb2613,0.8201107
1ee7f506,0.83971614
c462096f,0.8445286
59b91711,0.86017305
148ad313,0.81592476
a04c148d,0.8494974
142d14f3,0.88874084
0dccef06,0.8610366
bf9dea3e,0.9136117
121ec728,0.89421636
25ea1800,0.84512657
024bed49,0.8578675
771a9bc9,0.85129064
8b2562e0,0.85918605
fefe0db6,0.9178422
a6cc8fa1,0.84643
fe33ce5b,0.8452221
c11a6fd5,0.89789957
69152132,0.86389536
dd54beb5,0.88283575
46d8944e,0.79340667
f278cc6a,0.8865838
9cba91e4,0.89434737
37e80ad8,0.8668839
6247d06a,0.87010896
0bb564ea,0.84823865
f8802638,0.83314675
cb77c1d4,0.8408709
edcad79c,0.8039055
ade84952,0.8938139
e9a4a8f7,0.8734599
8c3c9c0b,0.8291697
c105af7a,0.8342007
64a96816,0.8707069
d435722b,0.88583887
f8c2c17d,0.82145154
30b0c5a1,0.8475541
a241eee2,0.90270877
577af3a1,0.870898
b1e49a9f,0.85817987
49eff60f,0.82196194
171ffc36,0.8458089
2dbb2931,0.83810675
851f9ad8,0.8924172
ef787241,0.82553923
3ed46d9b,0.8821824
61a96458,0.85710424
a0eb8b65,0.8359802
8058e7e7,0.8678842
5d0969c3,0.8918165
06dc5d13,0.89691365
614d8fdf,0.8744483
068ace8d,0.8701214
55bd7491,0.89375067
59db8d78,0.83758223
ee9ba395,0.8417576
3833c332,0.85165626
f9c56480,0.85099643
35041821,0.8474533
67426d52,0.83489275
f2eba496,0.8828566
cfc6b272,0.82254994
be6e6157,0.8029847
060762c6,0.8629436
28e5c819,0.8379261
165b73a3,0.86973155
1a16ebf2,0.8448024
c76353ea,0.86028993
c56aab52,0.84782684
19ba105e,0.7862793
4ccf1d67,0.8439117
d3f00ca5,0.8752988
dc366696,0.8889889
11ddfec4,0.84269726
71036847,0.9336083
9108a260,0.88888276
812d2c7d,0.82163996
601d54b4,0.8442206
2a21ddce,0.8761198
e03f632f,0.8957263
27c1c4f4,0.856199
9929fc67,0.85669184
cc5b496e,0.8817018
9ec5c0b5,0.881869
5fa292a8,0.838124
d0e35d53,0.8643604
cfc89ddf,0.8696745
fd3916f4,0.87226534
019ab715,0.7969067
d0a7830b,0.7885109
2e1acd63,0.90179265
c5810152,0.8727008
8dae1e77,0.8383317
afe44c59,0.84917563
ac640b5a,0.86397874
5c47f5bc,0.88646334
2e5e1053,0.8806893
e30d5450,0.84204113
0de92cf0,0.8753137
e97daf2c,0.85032755
5bcc2bf5,0.9014973
d347d81e,0.841697
2799f5cd,0.8611526
ce4b96f7,0.90737015
a6365299,0.8451615
6eb86fb2,0.828806
d1384eb4,0.864364
66c3ab6a,0.8442311
9be981c9,0.9077247
e5fc3dd4,0.8386232
fd3f01fc,0.89406055
5fbb0aa0,0.89900947
6968f510,0.81763405
7509aad8,0.8881169
9cf9c8ce,0.86807483
157c589d,0.8914499
fcc51d2f,0.83944714
6852ee69,0.8481567
8a388b27,0.8344293
e3b1fdd6,0.8526564
1d644f91,0.8242385
893a7d79,0.8769445
9ef2d53f,0.792635
eaea1243,0.85749084
2d210670,0.882044
b04329c3,0.84163105
1d88e97d,0.89033914
e5c8ae65,0.835988
841810cd,0.83332413
187a1e4b,0.8158559
24f8bc83,0.8393905
071678c5,0.8133652
3121517d,0.81963694
62db6263,0.89790744
4b6fe0a5,0.84056616
016588cd,0.8944677
e47db8cd,0.8164467
6009575c,0.8369884
59d093d3,0.88285226
b3edce17,0.81571496
77cb2808,0.8854351
b318189f,0.86930525
eb804bc3,0.8548849
27af98c1,0.84547514
75bbd171,0.8318483
26a7450a,0.877944
9f96c645,0.8670432
f295285a,0.824971
1861ae59,0.8813704
320e2661,0.86787564
48b64c84,0.7934805
596115ad,0.8367042
24c5d2ad,0.86445117
513481e4,0.8441938
679ca3d6,0.87210536
550511fc,0.8569769
33ad621e,0.8130982
a7cd4c8b,0.9060383
942ce002,0.8469018
4a33d600,0.7813404
52512da4,0.835153
199d9dd5,0.8838244
910c7a11,0.8480764
2dc4b47e,0.8797438
067c0baa,0.83839816
66ec0485,0.88200456
93e203f1,0.8677625
1eae71e0,0.80127823
9a320603,0.8958466
97c75edc,0.88402736
e3a3993c,0.8606604
03647606,0.85681945
b5758e75,0.8658384
cb341897,0.82526124
80a1d2ad,0.86872965
f2afc45e,0.88238025
e2e037d3,0.8971152
d8513bb1,0.89347136
2bb05740,0.88346285
568eee1e,0.8146719
48073219,0.8273344
52770a14,0.876839
bb78aa77,0.86276215
d2041d74,0.8829793
0c650b7b,0.88387114
3ed634b4,0.8777347
4e7ef4d3,0.88583094
dc676914,0.8920866
9ef182ba,0.8639461
19456254,0.86647284
45c7e999,0.85199744
1e5f187e,0.836333
8372c5dc,0.8572465
0a113574,0.8814687
22ac144f,0.84729004
82a0baaa,0.86118734
fb9c0a38,0.87994325
586d1724,0.8074058
42491e8b,0.86116225
32d8d667,0.8701028
2d658824,0.88048583
79e58200,0.86079895
50e426df,0.909558
71d908c0,0.86521864
1f275072,0.77320564
a1bb2901,0.844922
6c99ed0b,0.8215091
d8216f4c,0.8370669
ebb34ef7,0.8072441
0a71e0d1,0.8310464
3bebe07a,0.8759225
0de67b1a,0.8177336
7409fd1a,0.82364833
1e27c8fd,0.900939
65cfde78,0.7769766
ab7841b4,0.87923133
f5064f4e,0.8583334
57457484,0.9061807
5492eb34,0.8748
78dfcd52,0.8699002
7dcfa04d,0.9068433
0f7ccad8,0.85404706
730b2296,0.8601456
c1f05b03,0.8409354
265ced3a,0.8536381
92f976d4,0.87815386
2ac16805,0.7273325
b2de0386,0.84974784
898f0d27,0.73313206
b6d290df,0.8694516
64bc67c4,0.8576582
e54ee68e,0.8795974
5f14e447,0.8980583
9c736f77,0.8735258
328fd096,0.83166987
e8e9dfc3,0.82391256
a3a85eeb,0.86938536
d4b96d3f,0.8197296
bb255043,0.8257433
8696136a,0.9125117
be23ea08,0.8400345
777d00a2,0.7992019
bc8d3476,0.8430949
f6f8857d,0.8338479
c57f13ef,0.9012508
7aa6b7a3,0.83380234
512c569c,0.79055756
48b1c243,0.8801816
75ff94ee,0.87589854
c60f051c,0.8268825
032b1bda,0.8754985
77531032,0.80610615
06210232,0.8593127
d7418c1f,0.7871535
e2e957ba,0.86271363
566b0a76,0.8763607
7c6691b5,0.82905704
990a0ecd,0.8408688
16914cc9,0.87888706
e78a6709,0.8918804
98aa34a8,0.8006106
1908cc60,0.8300194
81946709,0.8766373
2fd07377,0.8968048
d5c0e0d7,0.8724346
58ec0c92,0.8308557
3aeb362f,0.84182286
147d59ab,0.88954467
e0829262,0.84631294
8b86d83e,0.84380704
9a350af0,0.8824052
aba1b542,0.84257597
b0112ad5,0.90019286
4ea094c0,0.83823264
74964450,0.85221976
e4a06bc9,0.8783568
245ef22c,0.8407573
828460e1,0.8564625
fcbdad05,0.8283959
50ff69e1,0.860558
28cf2057,0.85251725
8ede8c69,0.8193693
323458ef,0.8354122
3c002c59,0.8451588
24e5b88f,0.8831321
a09d9139,0.8716135
d0b1be68,0.8289067
bcd22f87,0.8251621
f90b1c41,0.8194519
f14f533a,0.8003185
acfaa4ff,0.8026992
78e7617b,0.8451643
febe6575,0.8987006
5cd96fb8,0.85640544
88027f9c,0.8688662
388dd3bb,0.87611943
8e6cf4d3,0.8839966
0b2daf85,0.8994458
63f51c56,0.85407424
5b6305ad,0.862073
241c50cb,0.9035392
495a6ed2,0.89216316
b04bf998,0.8380681
c55e7096,0.894012
2c9d1b48,0.89469373
e20a003b,0.79867476
33725817,0.87940395
fe05fc09,0.8752134
b9022c8f,0.83076274
b5abb620,0.8669386
e62b3eb0,0.839549
95812205,0.86457294
209f8e41,0.90330714
9bb3cd44,0.8618505
86bf6810,0.8573016
919cb6af,0.8618389
8cabc104,0.8581941
ca5fec7b,0.82795054
01e7f145,0.8218122
d2826f8e,0.822344
e584f028,0.86197066
4bdcb525,0.8764696
6b2bc3e9,0.8362019
7a523e74,0.8906197
1c3a420c,0.86790633
8b383772,0.78042376
c420c42d,0.8341985
f0326766,0.86755645
d67ae313,0.86229587
7a00e52a,0.87186044
fd60ce30,0.88059556
d0de0afb,0.8004401
5dab3243,0.89978343
e82b326f,0.8401113
96ca682f,0.84689623
e7ba2cd2,0.8482175
47f2fbed,0.89382446
faac6b8d,0.8130605
2eb785f3,0.84813637
95f440be,0.7434872
e735e243,0.9098092
bd83f233,0.84711176
e2315156,0.87758374
07945467,0.9080683
256daf6a,0.82670116
70801a8b,0.898358
518578cb,0.8119636
5e630a80,0.8114252
b2df2187,0.8901496
ff32d7dd,0.89424604
5144d458,0.8586002
f9f973c1,0.8471354
ac65b2c5,0.890285
e5cece41,0.8747725
cc9ca990,0.84749407
2b771726,0.7617683
fcea895a,0.87606055
fd477a03,0.8337549
4aa26de8,0.91445196
9a842704,0.8984686
b1bb19c4,0.9031904
fc46a862,0.92100596
e43d659f,0.8216542
f344be4c,0.897605
31671342,0.8809123
4d67ed4e,0.8379894
1dd1c8e2,0.8738473
ab08e37e,0.86661816
c2924cd3,0.85053134
fde48cdb,0.8201191
3c7c170d,0.83849347
ebeedf33,0.8456598
6235d8b4,0.8668843
73a8162b,0.86328745
b37e2349,0.825917
0dbc58b1,0.8059277
14741b3d,0.77547634
fe1f82c2,0.8924256
9a75c053,0.85815346
581d8a32,0.8081224
eedeabd8,0.8356759
2208fecd,0.9117384
b68c71e6,0.8624798
dea2cdb7,0.8367225
ff3401e1,0.8675835
5ccfa32c,0.84604234
15370256,0.8583998
d81a82c6,0.8683243
c78671c6,0.8680841
7fbf3fc8,0.8518956
de8159e7,0.88176036
efcca249,0.85174215
c3cdfd7c,0.81866044
1fbae11c,0.8016856
a78197b9,0.8198248
9510487f,0.68572587
11f770cd,0.77098024
d2401c84,0.89586914
781d4a78,0.88481385
236f4be5,0.81462
df56ab4b,0.88242525
ea825acf,0.8104705
cf992e29,0.8611379
66750962,0.81312776
fa423857,0.8197977
d6889deb,0.8888417
e62ff090,0.8908114
47acfd80,0.76802826
b9f5efc5,0.8256976
1a2a1f7f,0.89962226
e8067065,0.81083447
db61755b,0.85464513
c97e4c01,0.8902187
02538d0d,0.88066536
9930fe8b,0.81094396
1e053314,0.8566879
247e0650,0.855137
a4eb05bf,0.83321875
66ea133d,0.9082735
3220362c,0.87307024
67162075,0.8282282
5af75025,0.8655225
5dd87bb9,0.8432256
010dc181,0.8855611
40dbd0a9,0.8464191
0c10fd9e,0.87384427
39c38975,0.8197183
20f60e12,0.83457005
4fb6e67f,0.7814357
d7d3e9fa,0.8353863
787d0e9a,0.8694028
7d92a013,0.8781067
65f79253,0.8693792
a20dfd11,0.8138846
c04f50a0,0.8367103
a007e147,0.8774661
80e35877,0.85308236
e3631e6a,0.7920684
684fd7ec,0.76275164
9dbdb2b8,0.8171782
1768e4bb,0.85082364
d84884d6,0.86807376
838a14ae,0.8525035
6e007f95,0.8389983
6e0c3725,0.8927313
d4c5252a,0.8738489
209cba64,0.89906037
1df44a05,0.83856946
d925c0cc,0.858502
85981d62,0.86768484
18b93e7f,0.8253568
4936bb64,0.87989426
d57686b7,0.90057176
0d6d23b5,0.8787093
3859bfa4,0.8990946
2cfddca9,0.862571
32eebbf8,0.9061813
79c40371,0.81260896
f7f432f6,0.8690015
d50e3a56,0.8463071
b63bbdee,0.8255632
de327375,0.85342985
43a0d395,0.8314051
db465006,0.87918174
44809656,0.720881
3c72f288,0.89841515
3f449132,0.87384903
ec5d4a58,0.82930684
49d62856,0.8723206
b80fb15c,0.83614993
368e304e,0.8845722
f19bdd74,0.8319591
b55e823c,0.85315245
89dd11b9,0.892606
4286352d,0.9054895
4b10a9dc,0.8508787
3bdbb13c,0.8372908
7e9f355f,0.8639121
f420301b,0.8752944
4e3c03ff,0.87216914
3227e0ba,0.8264489
d12d7771,0.86628854
6616970c,0.85043865
186ea788,0.8052473
42867a33,0.8922575
7ed03e02,0.82581663
f24ce309,0.8779152
18d7021a,0.889845
9a18807f,0.9020055
a94b079b,0.88852715
255c4f02,0.8838021
93ba10ba,0.8981308
95567789,0.78752124
bb09a45b,0.869206
a972a7db,0.87240297
2bd5da67,0.79739505
7a43c51d,0.8371301
29adcf10,0.85923684
6742855f,0.8377496
d20e49b2,0.8467696
9f81771e,0.8881846
de27fefb,0.91091114
d18f6f0e,0.8406365
69973737,0.85795504
76509472,0.8082424
57157f35,0.86139554
72f5cc06,0.88680154
19982389,0.807028
4ed21d3b,0.88142425
5a0ca890,0.8337404
65ea29c4,0.8395286
b4f11fb6,0.90494144
8836e0c8,0.7931317
30456db6,0.8434354
19174e69,0.8583646
8baa045a,0.8541049
bfc86919,0.82518244
2f93bac6,0.83094835
c44960f2,0.8361472
b660e80e,0.8164589
76411374,0.8765933
839bbcfe,0.8907104
bc8c483e,0.8741286
d9577013,0.8410199
b47fc3d2,0.87985677
a57ef2a1,0.85264593
d6908d52,0.8805867
99814ee7,0.8685351
0b6c4509,0.82004076
095f1797,0.8544999
7dd828c0,0.8513242
764b4e82,0.90796995
91ef8a0c,0.7578581
a91ee052,0.8418183
a01318ab,0.8832107
325ad084,0.8342937
2ceb258a,0.8725043
a969eea6,0.84542435
1a538ed3,0.8541848
65e14f46,0.84972936
77c165c3,0.87046957
14c60c1d,0.8881737
630360e8,0.8820909
8d7026fa,0.8445985
13964a63,0.84202975
d0155b0f,0.76310176
46afff48,0.8797095
4868f534,0.81363726
26743a5c,0.8254476
ad50aaf3,0.89412075
89cc4fce,0.8287984
715785e6,0.851149
3d28a858,0.85496056
ba36851a,0.88143295
51ecc6ab,0.816224
b1ec4727,0.81962967
040c5d78,0.8792746
a8a77c55,0.88294846
32f51fe6,0.8739927
8ef7a06b,0.8370427
838fafac,0.8145708
7d0b89b1,0.881051
7d9636c4,0.83552253
8d37529b,0.8470685
5fd612ad,0.7504054
323ca98d,0.8384454
842d7d88,0.8590726
c7529197,0.8544193
3235b7ca,0.87024206
2436a25b,0.8876849
e6d8d670,0.84723717
1c5a5a1f,0.7745395
1c1d6c80,0.8963433
9579aa49,0.90197456
aeb95ac9,0.8921445
db172beb,0.8076971
ae2a516d,0.9054699
63e579b1,0.8261003
a49b42ff,0.851497
99fb914f,0.89007103
d86b48d1,0.8328671
6bca064a,0.88067895
d3bc5515,0.875984
ded30e1d,0.861339
d88e4b44,0.8705549
6f688a3c,0.8349727
a98dcb63,0.7262536
6d9d1eca,0.8618881
51924408,0.85463226
a8f910bb,0.91349906
7f12814f,0.82623696
cdcdc401,0.8351673
5dea100e,0.8629299
04738deb,0.8690807
e4064b10,0.8733065
c84df9ea,0.81538206
ba8130e2,0.8766483
7535f0cd,0.8285886
c915f66c,0.81580895
f0c360e7,0.9048451
fed2396a,0.85644954
5d58a277,0.83858556
21279402,0.8520029
873d8adc,0.8872855
2fb68d77,0.85639167
8fb1a67b,0.8448845
fe8c6150,0.85289276
c00db5d4,0.86213684
2e3a38d3,0.90371424
38464042,0.805819
58d4e224,0.9084225
a7bfbc2a,0.8640603
9cdcf947,0.87837905
6c610fd4,0.87708485
50fd58f2,0.8639185
b093a813,0.8719464
28f4e51e,0.8564911
2d01ecdc,0.8285368
290992c4,0.8469127
e0f83a9b,0.8990484
7cdbe05e,0.8450596
2a33464b,0.86433196
84521f2c,0.83834106
a1d7e535,0.8940637
f77a2b74,0.8244764
f2c5216a,0.7850796
b516302a,0.8682702
564266ec,0.8598225
56d23ee0,0.847267
8c9971b5,0.77234364
fe75e357,0.84964365
cfab3237,0.8991305
f7258c56,0.7841943
e79cb5cf,0.83891064
efbb58a0,0.8648955
ff8d6575,0.82855964
cf6d0221,0.8557085
b057a3cf,0.87328446
d7aa3d66,0.8898888
db1b3f2d,0.85712266
9cfd7cd3,0.8438847
0dc59065,0.78072345
f2742949,0.9118511
cfa8905d,0.8594614
6bc7bb68,0.87290794
df228195,0.7950354
92b3fd07,0.84791166
99181903,0.8416795
17b47421,0.8843169
54c58af0,0.81676686
c533141a,0.89236027
3a89f639,0.9119236
2b9438cd,0.8834527
de0fc4ea,0.83784735
d0b4812d,0.884632
5ab3daa8,0.8672549
3a205fb9,0.8878541
81d06d13,0.7868672
5b155890,0.88984066
b7332f47,0.8340919
13a49895,0.8635554
a9dcaf7e,0.85696274
daccb199,0.8440785
0a31aaec,0.8009169
effc32ab,0.8365894
b9b1d1ae,0.8485188
837567b0,0.7565512
76364052,0.8932284
614324a1,0.8711752
3b20239f,0.8131826
49054d2e,0.89663553
59eea5d5,0.81753683
eaa8408c,0.87615156
3b3369f8,0.8535824
06f7cf48,0.9197663
99cae923,0.8796333
c2b732c8,0.78867996
5652b0eb,0.8890788
033f2509,0.77396894
d32b7520,0.8121934
86bfefc7,0.85933673
3279d1d5,0.87451917
22221e9d,0.881394
9bdc1896,0.8484676
49fa8e72,0.8939928
d911954a,0.80212724
16fcc6f5,0.8498181
b5e8f248,0.8516185
10f410ba,0.8916302
fb702ee7,0.7669084
a162448e,0.8566639
2e757023,0.86864406
877bcc05,0.8794822
0dfcd873,0.90375656
c4e06675,0.8515828
a1c03878,0.8773074
d187d757,0.8488982
967875e8,0.7986601
7fe478cb,0.8635141
d43aa540,0.90341467
964acdef,0.8475506
d7ecc1b7,0.8904266
a5b32893,0.84144837
5b68a817,0.8539387
8f374224,0.8437315
8deced1c,0.81487244
c5959db1,0.8388367
d3c61d2b,0.8592522
f4cb6420,0.8125376
18b8670f,0.8889129
777d03d6,0.88538325
57b18759,0.86553836
4843496a,0.8560515
6156c963,0.80523276
73165630,0.8419682
53c49cf8,0.7751074
1f2e9806,0.90459216
5addc113,0.8558349
35d2fbc5,0.8540945
3a451e5b,0.8333389
59b9eb6e,0.87513113
f8669a86,0.826852
fa3ff835,0.82191294
6e7e427b,0.87553084
8b05e1a1,0.8391478
ad3727d3,0.8161282
8965e560,0.8698895
821e0c31,0.8773554
2b33b417,0.8325478
acc4dd50,0.8459424
4a0a5cd5,0.8590236
21aa40fc,0.84620005
1d91bf6e,0.83619094
923910f8,0.88459665
54c012c3,0.863835
00d366d6,0.86907184
278627ff,0.8495677
1372a58e,0.87710017
4b4247a5,0.8051233
0c496d3a,0.8959819
d6774ba7,0.84747684
814bc35f,0.8372212
36497217,0.8502276
c9a9bb5b,0.81595117
ac07e085,0.83024204
f806ebf1,0.88403445
bd9dd604,0.8315238
3679bbf9,0.8074785
db1343a0,0.86413914
679dd63b,0.8977031
43eebf55,0.8328864
74e2d160,0.89664155
e09bc632,0.9115484
1b2227be,0.7857805
989685c7,0.84897393
05ba66d2,0.86515063
ed366c4e,0.88249606
954f4238,0.8698649
21f4f395,0.8824236
127bda37,0.87794477
ca5c432e,0.85358644
4429971a,0.8635188
a6179f95,0.8796229
d0d5165e,0.83536017
fe3f7d13,0.8900416
66be84a3,0.84207857
154d8985,0.8342341
27260e05,0.8735747
6c37d4ca,0.7915797
69a6b224,0.86326796
9d37a1ab,0.85875636
5998bcf9,0.75840175
1198c02c,0.8484166
9b7c82ed,0.85396487
4b335d8a,0.8623019
9655bde5,0.8299422
2df55cab,0.84718513
97c45082,0.8691334
a8ad8cd3,0.86780167
591b8504,0.8680864
4cfc4b39,0.87566143
cf87475a,0.8472138
ea222d2d,0.81684166
f1266956,0.83034134
c3bf1074,0.87810785
92633d3e,0.8861877
bfe11458,0.8301415
f142d550,0.82316715
03942109,0.83694345
9381009e,0.8899912
db9508e8,0.83784616
dc61215b,0.84188664
d7b962ae,0.84825146
ac883af0,0.87169504
a18d0c4a,0.79568386
4b656126,0.83007145
6adfd15a,0.813376
5ebfa034,0.8165053
3363e0db,0.81309605
852a432a,0.8829738
6fa80d7a,0.851996
569c4651,0.8826864
57422abf,0.9020132
64c1438f,0.8484977
0f7a771a,0.8617533
cf68a502,0.8463289
ebc580bb,0.8115037
17d13500,0.87145144
f1565d79,0.8731175
e5ac1d27,0.85064954
62339204,0.8519697
49807b4a,0.82296133
8935c7e2,0.84200317
a561f2b4,0.89420533
04387235,0.8391342
04aac344,0.9027045
54063004,0.83561724
1b5e08dd,0.884416
6968282d,0.85894585
281524f9,0.798734
fd553fc8,0.82284003
e45f0b13,0.8898125
b34a4ca2,0.83379805
0dcd8be5,0.85612
c90f547a,0.8519209
4c34de66,0.8756765
a47f4d0f,0.9028964
2a317a41,0.9044056
b64c8598,0.81419045
2bdbb188,0.8501701
ccc89b62,0.86521095
645ba2a0,0.85638386
09e8a5e5,0.8660275
be3a1e7a,0.87601197
92d0180c,0.86175656
2e8ae485,0.8054439
007f8195,0.8515839
2bc2e785,0.8908249
baed3d4d,0.82404834
fe9848ab,0.88973486
426619f5,0.91289026
6d129e11,0.82602745
906e6124,0.8226332
d96aba17,0.7916748
2d18a140,0.8853116
4b6c1a2b,0.88137245
da62caad,0.8581171
5a0cfeff,0.8515374
befbb68e,0.8626823
cad3b152,0.7928485
d79fa5f7,0.85401356
7462cddb,0.9065074
0097d47d,0.85621524
68d6335c,0.8670009
9f81549c,0.8747572
638d49b9,0.8525677
51a50ebd,0.8219523
95131535,0.8151428
3c470d57,0.85257065
845a97f7,0.86819106
feed4566,0.8527069
fb6a5915,0.91369003
4d47e42c,0.8976195
930bcf1b,0.8580013
69aa8b45,0.8189228
14c07f0b,0.8353485
90e44340,0.882517
1b8f6a9e,0.84516335
3552689b,0.8589274
087c5094,0.8456542
087e1232,0.846236
321e2099,0.89555174
e08939b8,0.9368728
e624f417,0.8892219
93291138,0.8453807
9c3c7962,0.8528488
56c42675,0.87947017
736c4009,0.85257673
6a203662,0.8395208
7e4ad586,0.85892916
3aa99a38,0.9143876
8c74137b,0.7583851
b4181d37,0.87257725
fc80eb35,0.8386886
64e1b981,0.8527472
1286ea75,0.8012805
7d276b6e,0.8593715
a386d706,0.8765504
ec149576,0.82979965
cd93b8c8,0.87544566
a534e7e7,0.83570576
ac9eb453,0.88644516
90076078,0.81954604
2cc7deb1,0.8859724
8a1d8803,0.8313827
ed549ef5,0.7733343
52f93bc4,0.86896
87b26c7e,0.80642486
8b4b736a,0.85488486
51f1f1c1,0.8602647
7ccb045d,0.8861564
fc6879b6,0.85264546
af01f762,0.8709879
95e519dd,0.8634917
7e83b19b,0.8348937
a14f35c8,0.89057344
a61cadc3,0.8302271
1b769b14,0.9012471
80c3cbdb,0.8401586
843612fe,0.89116514
59fcb7e0,0.8585828
529593d3,0.8942427
5898a695,0.8920188
081c5fef,0.87736464
517c5fab,0.8267193
4daf7af0,0.88311034
85b02f43,0.83740956
2773053c,0.85358864
8fbc896a,0.8783287
3d6d6648,0.84921974
bb671f69,0.83194804
5332d0ac,0.8320038
efdf6eff,0.8532482
1f3e21c9,0.88078815
4060450c,0.8370232
1cd8282a,0.8526294
22807879,0.8985074
a30f4fb7,0.86328435
2560cee9,0.9000727
f85dfff6,0.8967469
6fe4f47e,0.85865074
69d6387a,0.880107
98842917,0.8586865
fcc96959,0.88287205
7e26baf0,0.8768331
4d609734,0.90270495
c96d08d2,0.8549141
11b14d14,0.8269257
22b68133,0.8263107
65cb30aa,0.84275967
80967ba7,0.83640754
b54aef48,0.8524408
020dfbda,0.8534097
4de9c502,0.84670794
e9f4af18,0.8661405
04c7c4f2,0.8631303
1ffbf411,0.87914103
cc57c57b,0.8302886
15373a40,0.88417184
a992225a,0.8367878
